key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
40023,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
40024,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
40025,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
40026,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
40027,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06010/pvpmks06010",0,835,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,26,0,0,0,0,0,False,0,0,False
40028,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06020/pvpmks06020",0,836,"Colosseum#0",0,"","","BNpcBase#0","","An exit has appeared.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40027,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,27,0,0,0,0,0,False,0,0,False
40029,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06030/pvpmks06030",0,837,"Colosseum#0",0,"","","BNpcBase#0","","guildhest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40027,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,28,0,0,0,0,0,False,0,0,False
40030,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06010/pvpmks06010",0,847,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,1,0,0,0,0,False,29,0,0,0,0,0,False,0,0,False
40031,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06020/pvpmks06020",0,848,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40030,0,"InstanceContentBuff#0",40001,,1,0,0,0,0,False,30,0,0,0,0,0,False,0,0,False
40032,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06030/pvpmks06030",0,849,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40030,0,"InstanceContentBuff#0",40001,,1,0,0,0,0,False,31,0,0,0,0,0,False,0,0,False
40033,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06010/pvpmks06010",0,862,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,32,0,0,0,0,0,False,0,0,False
40034,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06020/pvpmks06020",0,863,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,33,0,0,0,0,0,False,0,0,False
40035,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06030/pvpmks06030",0,864,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,34,0,0,0,0,0,False,0,0,False
40036,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06310/pvpmks06310",0,912,"Colosseum#0",0,"","",,"Oh, I seem to have dropped a coin. And another. And another!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40027,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,35,0,0,0,0,0,False,0,0,False
40037,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06310/pvpmks06310",0,915,"Colosseum#0",0,"","",,"Oh, I seem to have dropped a coin. And another. And another!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40030,0,"InstanceContentBuff#0",40001,,1,0,0,0,0,False,36,0,0,0,0,0,False,0,0,False
40038,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06310/pvpmks06310",0,923,"Colosseum#0",0,"","",,"Oh, I seem to have dropped a coin. And another. And another!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,37,0,0,0,0,0,False,0,0,False
40039,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06510/pvpmks06510",0,967,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40027,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,38,0,0,0,0,0,False,0,0,False
40040,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06510/pvpmks06510",0,970,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40030,0,"InstanceContentBuff#0",40001,,1,0,0,0,0,False,39,0,0,0,0,0,False,0,0,False
40041,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks06510/pvpmks06510",0,978,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,40,0,0,0,0,0,False,0,0,False
40042,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks07310/pvpmks07310",0,1046,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40027,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,41,0,0,0,0,0,False,0,0,False
40043,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks07310/pvpmks07310",0,1049,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40030,0,"InstanceContentBuff#0",40001,,1,0,0,0,0,False,42,0,0,0,0,0,False,0,0,False
40044,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks07310/pvpmks07310",0,1057,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,43,0,0,0,0,0,False,0,0,False
40045,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks07510/pvpmks07510",0,1102,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40027,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,44,0,0,0,0,0,False,0,0,False
40046,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks07510/pvpmks07510",0,1105,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,40030,0,"InstanceContentBuff#0",40001,,1,0,0,0,0,False,45,0,0,0,0,0,False,0,0,False
40047,"InstanceContentType#5",0,5,False,"","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/pvpmks/pvpmks07510/pvpmks07510",0,1113,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",40001,,2,0,0,0,0,False,46,0,0,0,0,0,False,0,0,False
40048,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
41000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
41001,"InstanceContentType#6",0,20,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,127,"Colosseum#0",0,"","","BNpcBase#8910","Personnel Displacement Panels
<If(Equal(IntegerParameter(1),0))>Inactive<Else/>Active</If>","Duty Progress",0,0,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,3,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
41002,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
41003,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
41004,"InstanceContentType#6",0,20,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,130,"Colosseum#0",0,"","","BNpcBase#8900","<Highlight>StringParameter(1)</Highlight>
<Switch(IntegerParameter(2))><Case(1)>Rank B</Case><Case(2)>Rank A</Case><Case(3)>Rank S</Case></Switch>
<Switch(IntegerParameter(3))><Case(1)>Unoccupied</Case><Case(2)>Occupied <Gui(51)/></Case><Case(3)>Occupied <Gui(52)/></Case><Case(4)>Occupied <Gui(53)/></Case></Switch>
Data Remaining: <Value>IntegerParameter(4)</Value>%","",0,0,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",41001,,3,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
41005,"InstanceContentType#6",0,20,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,180,"Colosseum#0",0,"","","BNpcBase#8901","<Highlight>StringParameter(1)</Highlight>
<Switch(IntegerParameter(3))><Case(1)>Deactivated</Case><Case(2)>Activation in: <Value>IntegerParameter(4)</Value>:<TwoDigitValue>IntegerParameter(5)</TwoDigitValue></Case><Case(3)>Ice Strength: <Value>IntegerParameter(2)</Value>%</Case></Switch> ","",0,0,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",41001,,3,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
41006,"InstanceContentType#6",0,20,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,701,"Colosseum#0",0,"","",,"","",0,0,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",41001,,3,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
41007,"InstanceContentType#6",0,20,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,1080,"Colosseum#0",0,"","",,"","",0,0,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",41001,,3,0,0,0,0,False,0,0,0,0,0,0,False,0,59,False
41008,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
42000,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
42001,"InstanceContentType#12",0,15,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,277,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
42002,"InstanceContentType#12",0,15,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,599,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
42003,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
55000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
55001,"InstanceContentType#10",0,60,False,"music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/trehnt/trehnt00010/trehnt00010",6289086,179,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55002,"InstanceContentType#10",0,60,False,"music/ffxiv/BGM_PvP_Duel.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/trehnt/trehnt00110/trehnt00110",6904141,268,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55003,"InstanceContentType#10",0,60,False,"music/ffxiv/BGM_PvP_Duel.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/trehnt/trehnt00120/trehnt00120",6904141,276,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55004,"InstanceContentType#10",0,60,False,"music/ex2/BGM_EX2_Uzune2.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/trehnt/trehnt00210/trehnt00210",0,586,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,4,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55005,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
55006,"InstanceContentType#10",0,60,False,"music/ex2/BGM_EX2_Uzune2.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/trehnt/trehnt00310/trehnt00310",7964022,688,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55007,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
55008,"InstanceContentType#10",0,60,False,"music/ex2/BGM_EX2_Uzune2.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/terhnt/terhnt05410/terhnt05410",0,745,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,4,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55009,"InstanceContentType#10",0,60,False,"music/ex2/BGM_EX2_Uzune2.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/terhnt/terhnt06010/terhnt06010",8858859,819,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55010,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
55011,"InstanceContentType#10",0,60,False,"music/ex2/BGM_EX2_Uzune2.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/trehnt/trehnt06310/trehnt06310",0,909,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,4,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55012,"InstanceContentType#10",0,60,False,"music/ex2/BGM_EX2_Uzune2.scd","music/ffxiv/BGM_System_WinLoop.scd","ex5/trehnt/trehnt07010/trehnt07010",10428243,993,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
55013,"InstanceContentType#10",0,60,False,"music/ex2/BGM_EX2_Uzune2.scd","music/ffxiv/BGM_System_WinLoop.scd","ex5/trehnt/trehnt07300/trehnt07300",0,1060,"Colosseum#0",0,"","",,"Shining sacks collected","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,4,0,0,0,False,0,221,0,0,0,0,False,0,0,True
55014,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
56000,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
56001,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
56002,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
56003,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
56004,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
